problem,solver,run,conv,time_ms,nit,stage
Beale_2D_E,v54,8,1,425.3,25505,hgca_cma_refined
Beale_2D_E,v70,8,1,302.2,25505,hgca_cma_refined
Beale_2D_E,v54,9,1,268.1,24585,hgca_cma_refined
Beale_2D_E,v70,9,1,282.0,24585,hgca_cma_refined
Beale_2D_E,v54,10,1,380.3,25305,hgca_cma_refined
Beale_2D_E,v70,10,1,464.0,25305,hgca_cma_refined
Beale_2D_E,v54,11,1,681.1,25425,hgca_cma_refined
Beale_2D_E,v70,11,1,640.9,25425,hgca_cma_refined
Beale_2D_E,v54,12,1,664.0,24977,hgca_cma_refined
Beale_2D_E,v70,12,1,673.2,24977,hgca_cma_refined
Beale_2D_E,v54,13,1,685.3,26593,hgca_cma_refined
Beale_2D_E,v70,13,1,318.6,26593,hgca_cma_refined
Beale_2D_E,v54,14,1,401.5,26769,hgca_cma_refined
Beale_2D_E,v70,14,1,683.8,26769,hgca_cma_refined
Beale_2D_E,v54,15,1,683.0,26545,hgca_cma_refined
Beale_2D_E,v70,15,1,343.3,26545,hgca_cma_refined
Beale_2D_E,v54,16,1,289.0,24425,hgca_cma_refined
Beale_2D_E,v70,16,1,530.4,24425,hgca_cma_refined
Beale_2D_E,v54,17,1,688.5,25153,hgca_cma_refined
Beale_2D_E,v70,17,1,667.0,25153,hgca_cma_refined
Beale_2D_E,v54,18,1,750.5,26809,hgca_cma_refined
Beale_2D_E,v70,18,1,764.0,26809,hgca_cma_refined
Beale_2D_E,v54,19,1,624.0,23058,hgca_cma_refined
Beale_2D_E,v70,19,1,628.0,23058,hgca_cma_refined
Beale_2D_E,v54,20,1,730.4,27281,hgca_cma_refined
Beale_2D_E,v70,20,1,713.2,27281,hgca_cma_refined
Beale_2D_E,v54,21,1,664.4,23554,hgca_cma_refined
Beale_2D_E,v70,21,1,644.0,23554,hgca_cma_refined
Beale_2D_E,v54,22,1,717.2,26441,hgca_cma_refined
Beale_2D_E,v70,22,1,442.7,26441,hgca_cma_refined
Beale_2D_E,v54,23,1,312.6,25809,hgca_cma_refined
Beale_2D_E,v70,23,1,264.2,25809,hgca_cma_refined
Beale_2D_E,v54,24,1,285.6,25409,hgca_cma_refined
Beale_2D_E,v70,24,1,250.0,25409,hgca_cma_refined
Beale_2D_E,v54,25,1,240.0,24369,hgca_cma_refined
Beale_2D_E,v70,25,1,252.0,24369,hgca_cma_refined
Beale_2D_E,v54,26,1,267.0,26793,hgca_cma_refined
Beale_2D_E,v70,26,1,326.0,26793,hgca_cma_refined
Beale_2D_E,v54,27,1,301.8,27601,hgca_cma_refined
Beale_2D_E,v70,27,1,390.8,27601,hgca_cma_refined
Beale_2D_E,v54,28,1,664.1,24849,hgca_cma_refined
Beale_2D_E,v70,28,1,534.9,24849,hgca_cma_refined
Beale_2D_E,v54,29,1,485.1,27233,hgca_cma_refined
Beale_2D_E,v70,29,1,689.7,27233,hgca_cma_refined
Beale_2D_H,v54,0,1,276.0,5598,hgca_cma_refined
Beale_2D_H,v70,0,1,393.0,5598,hgca_cma_refined
Beale_2D_H,v54,1,1,174.1,0,homotopy_direct
Beale_2D_H,v70,1,1,166.0,0,homotopy_direct
Beale_2D_H,v54,2,1,268.0,4356,hgca_cma_refined
Beale_2D_H,v70,2,1,250.0,4356,hgca_cma_refined
Beale_2D_H,v54,3,1,174.1,0,homotopy_direct
Beale_2D_H,v70,3,1,163.4,0,homotopy_direct
Beale_2D_H,v54,4,1,284.0,5438,hgca_cma_refined
Beale_2D_H,v70,4,1,272.0,5438,hgca_cma_refined
Beale_2D_H,v54,5,1,254.0,4709,hgca_cma_refined
Beale_2D_H,v70,5,1,265.0,4709,hgca_cma_refined
Beale_2D_H,v54,6,1,81.0,0,homotopy_direct
Beale_2D_H,v70,6,1,60.0,0,homotopy_direct
Beale_2D_H,v54,7,1,90.0,5654,hgca_cma_refined
Beale_2D_H,v70,7,1,89.0,5654,hgca_cma_refined
Beale_2D_H,v54,8,1,26.0,3114,hgca_cma_refined
Beale_2D_H,v70,8,1,32.0,3114,hgca_cma_refined
Beale_2D_H,v54,9,1,106.0,4581,hgca_cma_refined
Beale_2D_H,v70,9,1,117.5,4581,hgca_cma_refined
Beale_2D_H,v54,10,1,154.2,5005,hgca_cma_refined
Beale_2D_H,v70,10,1,273.0,5005,hgca_cma_refined
Beale_2D_H,v54,11,1,160.5,4220,hgca_cma_refined
Beale_2D_H,v70,11,1,199.3,4220,hgca_cma_refined
Beale_2D_H,v54,12,1,61.0,3091,hgca_cma_refined
Beale_2D_H,v70,12,1,60.1,3091,hgca_cma_refined
Beale_2D_H,v54,13,1,261.0,4797,hgca_cma_refined
Beale_2D_H,v70,13,1,245.4,4797,hgca_cma_refined
Beale_2D_H,v54,14,1,230.1,5470,hgca_cma_refined
Beale_2D_H,v70,14,1,271.0,5470,hgca_cma_refined
Beale_2D_H,v54,15,1,261.0,4693,hgca_cma_refined
Beale_2D_H,v70,15,1,250.0,4693,hgca_cma_refined
Beale_2D_H,v54,16,1,158.3,0,homotopy_direct
Beale_2D_H,v70,16,1,168.9,0,homotopy_direct
Beale_2D_H,v54,17,1,64.0,3130,hgca_cma_refined
Beale_2D_H,v70,17,1,64.1,3130,hgca_cma_refined
Beale_2D_H,v54,18,1,160.0,0,homotopy_direct
Beale_2D_H,v70,18,1,142.6,0,homotopy_direct
Beale_2D_H,v54,19,1,62.0,0,homotopy_direct
Beale_2D_H,v70,19,1,59.6,0,homotopy_direct
Beale_2D_H,v54,20,1,22.0,3066,hgca_cma_refined
Beale_2D_H,v70,20,1,47.0,3066,hgca_cma_refined
Beale_2D_H,v54,21,1,322.1,5622,hgca_cma_refined
Beale_2D_H,v70,21,1,196.2,5622,hgca_cma_refined
Beale_2D_H,v54,22,1,102.9,5782,hgca_cma_refined
Beale_2D_H,v70,22,1,84.0,5782,hgca_cma_refined
