problem,solver,run,conv,time_ms,nit,stage
Beale_2D_C,hgca_v67,22,1,195.0,19897,hgca_cma_refined
Beale_2D_C,hgca_v54,22,1,192.0,19897,hgca_cma_refined
Beale_2D_C,bipop,22,1,431.1,30103,
Beale_2D_C,nbipop,22,1,264.8,22038,
Beale_2D_C,hgca_v67,23,1,185.0,18969,hgca_cma_refined
Beale_2D_C,hgca_v54,23,1,184.8,18969,hgca_cma_refined
Beale_2D_C,bipop,23,1,434.5,30065,
Beale_2D_C,nbipop,23,1,280.5,22110,
Beale_2D_C,hgca_v67,24,1,225.0,23296,hgca_cma_refined
Beale_2D_C,hgca_v54,24,1,221.7,23296,hgca_cma_refined
Beale_2D_C,bipop,24,1,416.9,30097,
Beale_2D_C,nbipop,24,1,283.0,22062,
Beale_2D_C,hgca_v67,25,1,201.6,20001,hgca_cma_refined
Beale_2D_C,hgca_v54,25,1,193.0,20001,hgca_cma_refined
Beale_2D_C,bipop,25,1,431.0,30211,
Beale_2D_C,nbipop,25,1,272.5,22110,
Beale_2D_C,hgca_v67,26,1,214.0,22760,hgca_cma_refined
Beale_2D_C,hgca_v54,26,1,223.8,22760,hgca_cma_refined
Beale_2D_C,bipop,26,1,456.1,30313,
Beale_2D_C,nbipop,26,1,289.0,22026,
Beale_2D_C,hgca_v67,27,1,189.0,18217,hgca_cma_refined
Beale_2D_C,hgca_v54,27,1,191.6,18217,hgca_cma_refined
Beale_2D_C,bipop,27,1,439.8,30008,
Beale_2D_C,nbipop,27,1,403.0,23850,
Beale_2D_C,hgca_v67,28,1,221.0,24759,hgca_cma_refined
Beale_2D_C,hgca_v54,28,1,220.0,24759,hgca_cma_refined
Beale_2D_C,bipop,28,1,448.7,30148,
Beale_2D_C,nbipop,28,1,280.0,21918,
Beale_2D_C,hgca_v67,29,1,188.0,19305,hgca_cma_refined
Beale_2D_C,hgca_v54,29,1,189.0,19305,hgca_cma_refined
Beale_2D_C,bipop,29,1,463.0,30168,
Beale_2D_C,nbipop,29,1,287.7,21990,
Beale_2D_E,hgca_v67,0,1,248.0,26361,hgca_cma_refined
Beale_2D_E,hgca_v54,0,1,248.5,26361,hgca_cma_refined
Beale_2D_E,bipop,0,1,436.4,30048,
Beale_2D_E,nbipop,0,1,404.7,24222,
Beale_2D_E,hgca_v67,1,1,189.0,20242,hgca_cma_refined
Beale_2D_E,hgca_v54,1,1,199.5,20242,hgca_cma_refined
Beale_2D_E,bipop,1,1,464.0,30292,
Beale_2D_E,nbipop,1,1,280.0,22062,
Beale_2D_E,hgca_v67,2,1,195.4,19578,hgca_cma_refined
Beale_2D_E,hgca_v54,2,1,197.0,19578,hgca_cma_refined
Beale_2D_E,bipop,2,1,437.8,30006,
Beale_2D_E,nbipop,2,1,282.0,22002,
Beale_2D_E,hgca_v67,3,1,213.0,23961,hgca_cma_refined
Beale_2D_E,hgca_v54,3,1,220.0,23961,hgca_cma_refined
Beale_2D_E,bipop,3,1,399.0,30110,
Beale_2D_E,nbipop,3,1,277.9,22110,
Beale_2D_E,hgca_v67,4,1,233.0,25233,hgca_cma_refined
Beale_2D_E,hgca_v54,4,1,231.0,25233,hgca_cma_refined
Beale_2D_E,bipop,4,1,466.0,30327,
Beale_2D_E,nbipop,4,1,285.0,22026,
Beale_2D_E,hgca_v67,5,1,252.0,27225,hgca_cma_refined
Beale_2D_E,hgca_v54,5,1,248.7,27225,hgca_cma_refined
Beale_2D_E,bipop,5,1,435.0,30110,
Beale_2D_E,nbipop,5,1,281.1,22158,
Beale_2D_E,hgca_v67,6,1,228.3,26033,hgca_cma_refined
Beale_2D_E,hgca_v54,6,1,236.3,26033,hgca_cma_refined
